3.5207265252247453,2.0944776211399585,0.9541186080314219,0.8436583287548274,0.6242902930825949,0.5722881794208661,0.5059271563295624,0.46685962605988607,0.4411015436053276,0.40468614344717935,0.3764623145980295,0.3423933713347651,0.32941086357459426,0.3569539691088721,0.3481472544372082,0.3655348453903571,0.3593653976568021,0.3915712262969464,0.38715807191329077,0.3198066363693215,0.3151435693143867,0.305584264715435,0.3010773439600598,0.32033901545219123,0.3164753131568432,0.2918206583126448,0.2909162583237048,0.29271172746666707,0.2914201771491207,0.2855322022805922,0.28352705454744864,0.2983920340484474,0.29845474564353935,0.2981533483834937,0.29602527542738244,0.2911850002128631,0.2919802493415773,0.2965820080717094,0.2950488871720154,0.2837979970499873,0.2830779402866028,0.2847603349946439,0.2859408568183426,0.2973098725778982,0.2987807670724578,0.311552206723718,0.31629014591453597,0.2917626744892914,0.2912588548497297,0.2863046828424558	3.271193551365286,2.0471004685387015,1.0697863267268986,0.8228094945661724,0.6395922629162669,0.5170081967953593,0.4761605383537244,0.45850231766235083,0.4306500130915083,0.41180418973090127,0.39575372205581516,0.38192265725228935,0.36854149494320154,0.3575913519016467,0.3488588200416416,0.3412620129820425,0.3359371308470145,0.33163790323305875,0.3248073816066608,0.3179892132175155,0.3151845244865399,0.3134049541549757,0.3099303143681027,0.3086454783915542,0.3057053363882005,0.30514796636998653,0.3054547405336052,0.30177549086511135,0.30145776353310794,0.29941392282489687,0.2997738881967962,0.3039512097311672,0.3036686459381599,0.3057233516301494,0.3060349904408213,0.29648757696850225,0.2941117352456786,0.2989287188393064,0.296579219866544,0.29292295227060094,0.28841771304723807,0.28755755777820013,0.28969584879814647,0.2961157628451474,0.2952298858726863,0.28369842693791725,0.28402417968027294,0.2842197232239414,0.2815407328889705,0.28635354261496104
3.097808551741764,1.5304092774167657,0.8599257795140147,0.6107307018246502,0.5145396968582645,0.4746565534151159,0.4206296516349539,0.37928998458664864,0.3603468293440528,0.3475398172158748,0.34025850740727037,0.3269097328884527,0.32255645041004755,0.3557504276977852,0.3493223362020217,0.34077767038252205,0.3372045903815888,0.3349888105876744,0.33247394795762375,0.3095780069124885,0.3064001567545347,0.303468240541406,0.3060093559906818,0.3096678661822807,0.3052558128256351,0.30834783308091573,0.30587680509052007,0.30360545247094706,0.301085835613776,0.2668001839774661,0.26901905360864475,0.31335279130144045,0.3138311085640453,0.28475900582270697,0.28218054806347936,0.3064481004694244,0.3095421441248618,0.29049256214057095,0.2893006538361078,0.3138180334935896,0.3095588664582465,0.288169138104422,0.28836431965464726,0.29182938195299357,0.289593440014869,0.2908703602734022,0.28872807387961075,0.289078365691239,0.28774987783981487,0.3073042551986873	3.069784997962415,1.2957962630316615,0.7509900287841447,0.6277745212428272,0.529167594795581,0.43835656123701483,0.3885119308833964,0.35557130770757794,0.3379878892446868,0.3304457786725834,0.3213864560239017,0.312943673634436,0.30857370619196445,0.30651443905662745,0.3021557943429798,0.29664561949903145,0.2924121471005492,0.29264689184492454,0.2904825698933564,0.2869983785203658,0.2870520895230584,0.2866703898762353,0.2881881758803502,0.28732587111881003,0.28525613044621423,0.28380004689097404,0.282823467743583,0.2837709386367351,0.2837344948784448,0.28214929334353656,0.2825783025182318,0.284310256538447,0.28453035090933554,0.28654047509189695,0.28583328376407735,0.2864738136995584,0.28665806030039676,0.28416960113099776,0.28698372177314013,0.28272429888602346,0.28079150058329105,0.28205058979801834,0.28566220626817085,0.2838258601841517,0.28182283221394755,0.2833232592820423,0.2841267397161573,0.28616003788192756,0.2865574226016179,0.28845746885053813
2.262972628697753,1.1286064954474568,0.9037763789528981,0.6999479955993593,0.47526597045361996,0.4192477031610906,0.39151089335791767,0.4240160342596937,0.4035328560275957,0.33754858368774876,0.3279248660255689,0.361899848037865,0.35116187494713813,0.33546900740475394,0.33280886290594935,0.3215584321296774,0.31849163345759735,0.297632567002438,0.2971313952875789,0.3294998047640547,0.32620993224554695,0.3269219793146476,0.32745258312206715,0.3067806522012688,0.3044149277266115,0.3087342820945196,0.30862922422238626,0.33927397039951757,0.32962200086330995,0.32070448575541377,0.3306528544635512,0.3043298223637976,0.2900201485026628,0.28846516757039353,0.28998120699543506,0.3190899204055313,0.32009118294809014,0.32995963556459174,0.3285368629731238,0.3208851162053179,0.324657243094407,0.28599100204883143,0.28008761277305894,0.32656588056124747,0.3300762129074428,0.30798656481783837,0.30235929746413603,0.32598044333280995,0.33466405561193824,0.2861771247989964	2.0859765857458115,1.0560059534036554,0.8757524540415034,0.7895871206419542,0.5570370868663304,0.4876870838343166,0.4606921281083487,0.43457651301287115,0.41648871870711446,0.39744052460446255,0.38506242346193176,0.3746751932485495,0.36393024650169536,0.355884409887949,0.3481011975090951,0.3414539998630062,0.3369238516606856,0.3314046720042825,0.3286370618152432,0.32577152346493676,0.32301782310241833,0.31965599620889407,0.31847510690568015,0.31471195979975164,0.31137642299290746,0.3120869015692733,0.30852773821970914,0.30632903351215646,0.30936476337956265,0.3058406301715877,0.30998139939038083,0.30420763563597575,0.30401157823507674,0.3062483780813636,0.30632725145551376,0.3047543532738928,0.3025125358981313,0.30213988752802834,0.30376995212282054,0.3009520632622298,0.30132932867854834,0.30618987942580134,0.3063259922491852,0.31141561198455747,0.31672223928035237,0.3032994252280332,0.2980534211965278,0.3358724456629716,0.3412714945152402,0.32591038628015667
2.8473231326788664,2.171677354257554,1.4147718171589077,0.9688596774358302,0.7355779225472361,0.5551495868712664,0.480349802353885,0.4581272804643959,0.4388256169622764,0.37278821656946093,0.3636204139329493,0.3566302706603892,0.3486279320786707,0.3530368464125786,0.3477052771486342,0.38183292909525335,0.37743857072200626,0.3486992424586788,0.3429845366626978,0.3334134024771629,0.32913048562477343,0.3387081233668141,0.33612008520867676,0.33111177291721106,0.32786101050442085,0.32473119857604615,0.3238225671229884,0.3140922428283375,0.3116112007119227,0.30685165667091496,0.3049596374039538,0.29707271471852437,0.29646526754368097,0.31179746135603637,0.3150286449235864,0.3038631702074781,0.30182788183446974,0.3405412922729738,0.34029156347969547,0.32542053298675455,0.32846131661790423,0.3172046485997271,0.3175001271883957,0.30829439096851274,0.30866200593300164,0.28543691252707504,0.28935881628422067,0.29419422522187233,0.2971689881524071,0.31869494094280526	2.8454894409514964,2.1388980173505843,1.35848324932158,0.8862340690102428,0.7334790993481874,0.582894901628606,0.5072856547194533,0.45605005172546953,0.4281881029019132,0.41246780939400196,0.40198693197453395,0.38848757732193917,0.3789949578931555,0.37068619998171926,0.36449648026609793,0.36010142212035134,0.3536942378850654,0.3434214550361503,0.3398426563653629,0.33811411244096234,0.33460964215919375,0.3343633935437538,0.32973670383216813,0.32452625076984987,0.32309581950539723,0.32474294007988647,0.32214967714389786,0.31889477401273325,0.3169461355137173,0.3079414846142754,0.3078467646264471,0.3106665163068101,0.3061684219283052,0.30628361989511177,0.30562863184604794,0.29926396487280726,0.2993351926561445,0.3000018654856831,0.2964808979013469,0.29962989944033325,0.3014138498401735,0.2963041657640133,0.2962383601698093,0.29384947835933417,0.2936983270337805,0.2946541544224601,0.2975530592375435,0.2931854607886635,0.2951885182992555,0.30284208175726235
3.6683112028986216,1.8518406227231026,1.2970337216975167,0.8802716416539624,0.6735025366069749,0.5203701958525926,0.46097965736407787,0.3878032281936612,0.3705747416825034,0.4225777706014924,0.4074679819168523,0.3876560066710226,0.38152427051682025,0.35197041486389935,0.3458111943327822,0.3212011168943718,0.31641844392288476,0.3030957701266743,0.2988922343356535,0.33039430336793885,0.32635411343653686,0.3222297180327587,0.32536904292646796,0.3226759939570911,0.32198206591419876,0.3161903714935761,0.31649494131852407,0.2914496962330304,0.29519054625416175,0.30624787736451253,0.30961345092509873,0.3204528838978149,0.3159476751170587,0.312324145634193,0.31072200142079964,0.3012573609885294,0.30113627240643837,0.3048076445120387,0.30502847977913916,0.3019754276610911,0.3007852047448978,0.2973443350929301,0.29795606358675286,0.32104000210529193,0.32149885085527785,0.27317048178520054,0.27886175812454894,0.2928775326581672,0.29467651166487485,0.29622334384475835	3.77142964117229,1.6613841503858566,1.3595366354566067,0.897367054130882,0.6368086491711438,0.519918033387512,0.43632488502771594,0.4160294859902933,0.39709315641084686,0.3811793857603334,0.3705747257336043,0.35856551537290215,0.35489699442405254,0.348919574636966,0.3417463040095754,0.3344998162938282,0.3311565284966491,0.33185586670879275,0.3290583109483123,0.3253449477488175,0.3213847757433541,0.3182498905225657,0.3173037735687103,0.3139822244993411,0.31181861949153244,0.31142293743323535,0.30823660595342517,0.30987547340919264,0.31327663897536695,0.31156020672642626,0.3099822826916352,0.3047265273053199,0.304197670891881,0.3072479962138459,0.30791316702379845,0.2985814408166334,0.29451579274609685,0.30127064121188596,0.3036129295360297,0.294777806091588,0.2914865131606348,0.2974329053540714,0.3056158921244787,0.2957835739071015,0.2931651717808563,0.2962851353804581,0.29844809597125277,0.2893498115008697,0.28879349573981017,0.2878053292806726
3.0441947923973203,1.5413344502449036,1.1478001499781385,0.6564136104425415,0.5900971713708714,0.44870715809520334,0.41934869420947507,0.41420417808694765,0.3867218807572499,0.3782038146746345,0.37273843062575907,0.3513477360829711,0.347776033624541,0.340899660019204,0.3354338694480248,0.3487244796415325,0.345554530271329,0.3378849084256217,0.33303363641607575,0.3288824111223221,0.3214993139845319,0.3136272698175162,0.31071813515154645,0.3293789195595309,0.32967293926049024,0.33816982043208554,0.3376145331421867,0.3063253254513256,0.30643292295280844,0.31239603861467913,0.31151140661677346,0.3335513764177449,0.33422600745689124,0.3407013771502534,0.3353515819180757,0.2900579300476238,0.29482527033542283,0.3230485206004232,0.31632221961626783,0.30152770938002504,0.297429446130991,0.32184905547183007,0.32003334164619446,0.2898662453517318,0.2867537400161382,0.3358526660595089,0.33581380819668993,0.2944602739880793,0.2935754723730497,0.29890196392079815	3.1410031840205193,1.5591925384942442,1.2249567285180092,0.7162337043555453,0.5965578191680834,0.47232447820715606,0.43752121448051184,0.4202074205968529,0.3904008761746809,0.38255355769069865,0.3655177886830643,0.35720496988506056,0.3498477584507782,0.3491161380370613,0.3435853390255943,0.33032618497963995,0.32609109266195446,0.3251851665554568,0.3245727880857885,0.3244894940289669,0.3240932086482644,0.32194487762171775,0.3194050472229719,0.31750405591446906,0.316672901972197,0.3205179631477222,0.3178517139167525,0.3123770632664673,0.3157742499606684,0.3136589840578381,0.31241189263528213,0.3092667090240866,0.3076878808788024,0.3129756862181239,0.31051643571117893,0.30897486791945994,0.3137465819600038,0.30751598806818947,0.3053112842608243,0.3023913489305414,0.30209903430659324,0.3059857002226636,0.30638672958593816,0.30361350113525987,0.29918710235506296,0.2956827292800881,0.29270913754589856,0.2920059702009894,0.29345669818576425,0.2925389369484037
1.85915897320956,1.0575474272482097,0.9020992089062929,0.5837468918180093,0.5194277883856557,0.43808895419351757,0.40479254233650863,0.39257421460933983,0.37822521361522377,0.3620120038394816,0.36158704245463014,0.38499743986176327,0.3807909361203201,0.3185537337558344,0.3169283448951319,0.3080278469133191,0.30382267921231687,0.3191071064211428,0.32114295911742374,0.31274776870850474,0.30995984638866503,0.3293380272662034,0.3346842259634286,0.32137267611688003,0.32176503038499504,0.31676110794069245,0.31438113684998825,0.3023714489827398,0.30700293999689166,0.32318110956111923,0.30809933866839856,0.3508739432436414,0.29960974454297684,0.36632255697622895,0.34000424947589636,0.3030339108663611,0.3054450552153867,0.3242091449792497,0.3129745341138914,0.3564020988997072,0.32987974025309086,0.3232885863108095,0.3189556337893009,0.2825555519084446,0.2751521851896541,0.3109167346992763,0.3014128503273241,0.2933679784764536,0.29758164612576365,0.30438947811489925	1.8833903004415333,1.1278298085089773,0.9258134841220453,0.5744419675902463,0.5478967028320767,0.5036857889499515,0.4485581978224218,0.41246714402223006,0.39135230850661173,0.38055826153140515,0.3777576934953686,0.36748359887860715,0.36834524443838745,0.36703914805548266,0.3632872375892475,0.3562272525159642,0.35086550062987953,0.34900910838041455,0.3532942409510724,0.347966211498715,0.3463425116497092,0.35250273847486824,0.35433364525670186,0.3408916483167559,0.33521361218299717,0.345667295914609,0.33915422501740977,0.3281241273507476,0.35364907782059163,0.36425477924058214,0.34359730553114787,0.36446203850209713,0.3277779644122347,0.34949531679740176,0.3438788998464588,0.3317432856420055,0.3357199403544655,0.3337479266920127,0.3235243782692123,0.3721265070489608,0.3551772410864942,0.3259204420610331,0.33652365970192477,0.3554784092120826,0.3351334650651552,0.33608646830543876,0.33572959201410413,0.342372721148422,0.3330059885047376,0.3319702644366771
4.773549317382276,1.3754126699641347,1.5998706312384456,0.9613124430179596,0.7910511653171852,0.5558274092036299,0.5064914592076093,0.48530182836111635,0.4489619598898571,0.43548378604464233,0.413356508128345,0.39736797974910587,0.3885872169630602,0.41627699419041164,0.4054880730982404,0.3947546280687675,0.3881254713051021,0.3761320890625939,0.3680709046893753,0.381275036430452,0.37936198443640023,0.34538228932069615,0.34264752035960555,0.36236852378351614,0.3584080683067441,0.3197569246403873,0.3179486228618771,0.33448669422068633,0.33157438738271594,0.36049968510633335,0.3580443331738934,0.3240683556650765,0.32090978883206844,0.30726863199379295,0.3086760732694529,0.34254411107394844,0.34501371427904814,0.2965185143984854,0.29373639496043324,0.33273958117933944,0.33482391899451613,0.3092337067355402,0.31216916628181934,0.32035701541462913,0.31975518382387236,0.2950740272644907,0.2943830844014883,0.3053777135210112,0.30655152979306877,0.312343080091523	4.846608088351786,1.4000270345713943,1.692626375472173,0.8757167649455369,0.7055174051201902,0.5530079717282206,0.4981313194730319,0.4773380203987472,0.4616594819817692,0.445273911813274,0.4322837982326746,0.42364640306914225,0.41241982736391947,0.4057899660547264,0.39860522089293227,0.3854606447275728,0.3800407783128321,0.3767773227300495,0.3702907872502692,0.36360267718555406,0.35774009622400627,0.3543642314034514,0.34904201718745753,0.34251587750623,0.3375213257968426,0.3354911406058818,0.33291832613758743,0.330175383714959,0.3268730401759967,0.3293200559564866,0.32824506744509563,0.32043743488611653,0.31678591668605804,0.31439056544331834,0.31218502481351607,0.31042255874490365,0.3081840197846759,0.3068660063727293,0.30397854308830574,0.29829232205520384,0.29456492308236193,0.29554546251893044,0.29620244925899897,0.28922646964201704,0.2895270348235499,0.2885422816616483,0.290262866881676,0.2905693798675202,0.28875646680535283,0.28588751968345605
1.959148457273841,1.3942577131092548,1.1690103481523693,0.8243213539244607,0.5761108178412542,0.40542386344168335,0.3603906889911741,0.442787328036502,0.4375122641213238,0.37219964381074533,0.3716159333707765,0.35417032637633383,0.3508740714751184,0.3440646357485093,0.3392598737264052,0.3587124001933262,0.35866120699211024,0.3381216425332241,0.336285779660102,0.3148771314881742,0.31355187634471804,0.32277944328961894,0.324032842007,0.3417921533691697,0.3435181832755916,0.3419439271092415,0.3382209903502371,0.31691743177361786,0.315881913760677,0.34504160651704296,0.3440572188119404,0.34154072823002934,0.3440576834836975,0.30859215348027647,0.3067268659360707,0.31599800748517737,0.3168686043936759,0.3224247507750988,0.32363750878721476,0.34261107875499874,0.34712519994354807,0.3130521440762095,0.3121804755064659,0.3089833580306731,0.3071048212586902,0.3059943182161078,0.310506131791044,0.34217981656547636,0.3348478070111014,0.31317340151872486	1.839681745856069,1.366266984725371,1.0310254812939093,0.7318143653683364,0.543026793282479,0.46255723224021494,0.4175943353911862,0.3817918255808763,0.38252808823017403,0.36021322675514966,0.3501085454772692,0.3419906930794241,0.3396048488066299,0.32237396700656973,0.323872216817108,0.3301684043253772,0.3247136026620865,0.31732748354261275,0.3158275512396358,0.31287228674045764,0.31210007169283926,0.31553882063599303,0.31976700376253575,0.31841593323042616,0.31947848544223234,0.3223413364030421,0.3193394231493585,0.3133186526829377,0.31513887050095946,0.3055379494326189,0.3030913100228645,0.30987982120132074,0.31237443644204177,0.3097730758599937,0.30565044446848333,0.3013112357002683,0.2996877537370892,0.2990920763404574,0.30040098042809404,0.3062063120887615,0.3097174587310292,0.30282406078185886,0.30145129654556513,0.3041721011395566,0.3064646615530364,0.3114932550233789,0.31441420631017536,0.314824252971448,0.3090213119285181,0.3126944354735315
2.786348798312247,1.5225940705277026,0.9831396513618529,0.6400706833228469,0.574057653429918,0.5074920700863004,0.46686673001386225,0.42241879348875955,0.4117532165546436,0.35005895531503484,0.3421492570778355,0.36757722904440016,0.36157226451905444,0.33546278180438094,0.3330975145800039,0.33959280274575576,0.33728142944164574,0.3319548620493151,0.32727784536837135,0.30953403265448287,0.3056853380985558,0.3014795093331486,0.3034494746243581,0.27550543850520626,0.2758717543183593,0.29834023828152567,0.29519710212480277,0.3288612622418441,0.32993266242556274,0.2855759382946417,0.2861210408154875,0.30868157208897173,0.3057226434466429,0.29837163400952704,0.30143221039907075,0.3360700897173956,0.3160489453730406,0.32749017636524513,0.32305386126972735,0.3558989358134568,0.3658023023745045,0.3298196981777437,0.30119453149382025,0.316936137562152,0.3181289930944331,0.28946427049231716,0.3091717957286164,0.3239503620425239,0.3057747444254346,0.2971903291763738	2.8120322986505926,1.6249495218507946,0.9786387694766745,0.6166261032922193,0.6095015931059606,0.4741507206344977,0.4365181412140373,0.4142974545247853,0.3966686842031777,0.3803649396286346,0.3744358435506001,0.3603073844569735,0.3474121985491365,0.3480018222471699,0.3455159559380263,0.3358446247293614,0.33309435058617964,0.3301875517354347,0.3255178590188734,0.31880158552667126,0.3213087666663341,0.31758382776752114,0.31301201024325565,0.3109541147714481,0.3080034180893563,0.30345869046868756,0.3011569796362892,0.3043287801556289,0.30499706126283854,0.29396200116025284,0.29336714488454163,0.29814251989591867,0.2981856095138937,0.2955283193150535,0.2977452348568477,0.2986812433518935,0.28959105140529573,0.31016934095532633,0.3089262964494992,0.33295270235976204,0.3516240093158558,0.33008623818750493,0.30726476531708613,0.29795081983320415,0.2956205494119786,0.29545783274807036,0.3105584712466225,0.31971014878945425,0.2986190925585106,0.28509074938483536
2.485697492957115,1.1480807611951604,0.8919209281448275,0.6461148944217712,0.5514953327947296,0.509139426460024,0.46422391943633556,0.49080517748370767,0.46687127742916346,0.38222876528743654,0.36791214998811483,0.41091035096906126,0.4058526933658868,0.37050248397281393,0.3679954204126261,0.3626033852924593,0.35939993074862286,0.3792531819199212,0.37264054908882827,0.3422843225998804,0.34345462085912004,0.3373570463299984,0.3366936310485471,0.3645822338294238,0.36695931787835434,0.3742580536636524,0.37485785537865013,0.35310845129424706,0.3468270233133808,0.33065717958379537,0.3295456572668627,0.3380055407760665,0.3352188730495982,0.3152944983448833,0.32035565411206335,0.3374161252286285,0.32586583588272333,0.3293277206539642,0.325077909626998,0.3794046302209608,0.3722854299703613,0.3277166362386197,0.32517902919789776,0.3165031182579696,0.339406831539236,0.2766835374641232,0.2799236833816394,0.36451352649601176,0.35588614782318473,0.32927426480455324	2.306432376150042,1.2028127871453762,0.9272054545581341,0.6859936977270991,0.5348700706963427,0.49072363175218925,0.46099843387492,0.4433572490233928,0.4291749328840524,0.4139766343869269,0.40339716390008107,0.39732119906693697,0.3918658170150593,0.3850136444962118,0.38008416671073064,0.3773998416727409,0.3744132654974237,0.3640030228998512,0.358423479803605,0.35411992215085775,0.3516077694075648,0.3478951856668573,0.34374424276757054,0.34171170298941433,0.34081543431966566,0.33774946330231614,0.3338208462446346,0.34634939589886926,0.3392007657093927,0.33611838062643073,0.3304377407184802,0.32347307342570275,0.3228405058325734,0.340902783384081,0.3490776181570254,0.3389268743339926,0.3300482120394008,0.3242243170097936,0.3224113353935536,0.3717113649472594,0.3577895845519379,0.32782083060010336,0.3218372419796651,0.3115004286519252,0.33586064382689074,0.34557684342144057,0.3424616569536738,0.32090201968094334,0.3083429806865752,0.32076608837815
4.404162989929318,1.411048362730071,1.305678280070424,1.0028029346140102,0.6273716261493973,0.5635049041593447,0.5268674190738238,0.46978075709193945,0.45436184349819086,0.4552194406860508,0.44466955424286425,0.39136079768650234,0.38146843493450433,0.39114483032608405,0.3818944175145589,0.3365395289438311,0.3316885865351651,0.3773042146349326,0.3700289649423212,0.44119309168308973,0.4648614190518856,0.4058577216346748,0.351109380426351,0.32891580104478635,0.6057800876442343,0.37722833023872226,0.3465080664609559,0.3256516097462736,0.3202152118901722,0.3382667149999179,0.34780950838467106,0.4009558229590766,0.3891036005807109,0.33673985284985974,0.3346060693729669,0.3266975841252133,0.3205665363348089,0.3914637965790462,0.3263990255072713,0.3643542655336205,0.32283116100006737,0.30317365762311965,0.3320694646681659,0.3108125298167579,0.377478398848325,0.3313588439486921,0.3078493162756786,0.33099550736369565,0.3645578877767548,0.34795226805727	4.39736452139914,1.4745717470068485,1.2857061752583832,1.018420408014208,0.6392668892513029,0.5351926842704415,0.49385439878096804,0.46786670573055744,0.46701568574644625,0.4525969852693379,0.43973700364585966,0.4244706106837839,0.41351354733342305,0.39916355747845955,0.38513301423517987,0.3803017061436549,0.37594201385218184,0.37077298868098296,0.3617944133002311,0.38118953799130395,0.3978333866689354,0.439407366910018,0.35532120094285347,0.34904513449873775,0.6239832969731651,0.3702873392030597,0.3457843665673863,0.35657050140434876,0.3568955396185629,0.34643226268235594,0.3518013873253949,0.39588530670152977,0.38620443927356973,0.3435872834525071,0.34074362699175254,0.3430302065680735,0.34071923146257177,0.38390451460145414,0.3438993789604865,0.38742245553294197,0.3480563667835668,0.34140905557433143,0.37994206679286435,0.340572512592189,0.4274950419785455,0.3446619024616666,0.34007876517716795,0.34926687693223357,0.3455154646653682,0.34099903152673505
2.8446182748302817,1.6096097961999476,1.3872563315089792,0.8912092081736773,0.7467717846157029,0.5934273788006976,0.5401926900958642,0.5863428191514686,0.5567093222634867,0.47151831042720005,0.45665942813502625,0.43816266424255446,0.4213719430845231,0.39832997927442193,0.3894534441642463,0.37953027425101027,0.37141369812889025,0.35777310337289236,0.3523814573127311,0.4076884853420779,0.39787762879859656,0.35806772619253024,0.3553705693921074,0.3588464226340875,0.3536303200526163,0.36892324982909486,0.364453144808067,0.3582240284886211,0.3552422318025492,0.3257822137675248,0.3284363517886959,0.3281278974027373,0.323348597419681,0.32811485065030865,0.3245688652677927,0.38169926492264494,0.412454454053659,0.31121265614638105,0.31136340540251695,0.3238186065282207,0.32160740325343795,0.33796773065114394,0.3397798310033977,0.33124586124904454,0.32918436895124614,0.33587647281819955,0.3374035492888652,0.3397394226049073,0.37768973142374307,0.4299555391771719	2.9908491019159555,1.8549448428675532,1.384150696452707,1.0198789539281279,0.844851812638808,0.7383348065777682,0.6517127826809883,0.5838271450484172,0.5420240397797897,0.5176588097820058,0.4973628177540377,0.4712241558590904,0.4527474748902023,0.44875639519887045,0.44293414684943855,0.4209183030179702,0.4085556538775563,0.40919937583385035,0.3941641073033679,0.38906108218361624,0.3800851216074079,0.3702451177232433,0.3697070137714036,0.3650205388548784,0.3562790165306069,0.36128578247735277,0.36188435525400564,0.3504523309529759,0.34134504894609563,0.34504507278325036,0.34297008445719257,0.3400191774708219,0.340120765788015,0.34037274442380294,0.33614689751993865,0.3583182308357209,0.3772156783961691,0.33652301999973133,0.3251022257609293,0.32266472044284455,0.3228959605912678,0.3285489926347509,0.331804416840896,0.3314664635108784,0.32158321904717013,0.3162165518733673,0.3123510313744191,0.3256567756761797,0.36737964604981244,0.42273383602150716
4.667343584820628,2.4025594471022487,2.003445053473115,1.1779117239639163,0.8343481088522822,0.6710865906206891,0.6060864026658237,0.542551048565656,0.48877112835180014,0.4414238635217771,0.4202827019034885,0.40056721307337284,0.391714327968657,0.4259416625718586,0.41349922661902383,0.41395661421120167,0.4062103388714604,0.41687775118043646,0.41200687689706683,0.36342121730558574,0.35947857797145844,0.40426734695211053,0.4012791111599654,0.35926380509044975,0.3582246177829802,0.3837354487623088,0.3831509760930203,0.3661049799993634,0.36482944805175066,0.3368945135152899,0.33610920564387925,0.3619587337016128,0.3583724761119811,0.3133193527755793,0.3109032381908037,0.3236790638184175,0.3245903697097674,0.3488957897934597,0.3514387988252565,0.33523812104249373,0.3301496458007023,0.33187341201119125,0.33255502698011696,0.36018030118430033,0.3607624259311706,0.3214575766469352,0.32265248271869496,0.322782677016221,0.3245039173052646,0.32199731637956575	4.770653298124671,2.321867407532409,1.8877887951675802,1.1511021710466594,0.8904973301105201,0.7108687707222998,0.621813568403013,0.5781521927565336,0.5181635413318872,0.49677898484515026,0.4771827157237567,0.4589022251893766,0.4485227838740684,0.4393307621940039,0.43112948615453206,0.4253446488000918,0.4204432815313339,0.4142228618147783,0.41061621860717423,0.4046981821593363,0.3997785768879112,0.39853293501073495,0.39320776192471385,0.3902783542871475,0.39072521397611126,0.38764341693604365,0.3823097391286865,0.3790070488466881,0.3795527976471931,0.3773900209052954,0.3736356319859624,0.373213337152265,0.3713432968361303,0.37168579059652984,0.3705327959032729,0.3657878725207411,0.363164140842855,0.3602563820895739,0.3606916187563911,0.3678372408612631,0.3632721892790869,0.3567728657508269,0.35666888166451827,0.3535028960322961,0.3517430217470974,0.35616268997546285,0.35403355240123346,0.3518417873419821,0.354187264398206,0.3484660541289486
2.699631428811699,1.5912911554332823,1.2202632306143641,0.8077065234538168,0.6046437073964626,0.5988420825451612,0.5387941129738465,0.40517088130582124,0.3954957911046222,0.4545852801820729,0.4405930490465835,0.41957564663607627,0.4073609565384686,0.41995124926324934,0.41112170222913846,0.3753701814857777,0.3682516954722814,0.39024316653376445,0.38576431828550994,0.3757670521736145,0.3735553238657303,0.3489945884793997,0.34553281450644135,0.3715745286317542,0.3668555998010561,0.3507124552852474,0.3477318587247282,0.3511491885292344,0.3433460961095989,0.32775945094181225,0.32919605873757973,0.34380651780520566,0.3437948417267762,0.3467408770520706,0.3400614549755119,0.3400816203793511,0.33499256026698276,0.3318090086686425,0.3347072414762806,0.3362879139604047,0.3322839180473238,0.319806176237762,0.3083661127020605,0.33064774651575135,0.33126375707797706,0.3558470240677707,0.35102986922720447,0.30436305940384045,0.3001679422450252,0.3197167936596088	2.5988495466299355,1.6344716222956777,1.1209633154794574,0.7294338785577565,0.5917013154830784,0.5677136991871521,0.5117691351333633,0.46510868321638554,0.4478918639360927,0.4375270465388894,0.426408045750577,0.41606465890072286,0.40737315779551864,0.39638786076102406,0.39100118732312694,0.38691733102314174,0.3827491702977568,0.3737026365706697,0.3695892247487791,0.36847241153009236,0.36423356138402596,0.36183939198963344,0.35857586713973433,0.35299295047298074,0.35286732265376486,0.3558030317071825,0.350760659086518,0.34034220821922645,0.3390851618605666,0.3393037404748611,0.33827296539675444,0.3421810170984827,0.3475490530836396,0.34949226677417755,0.3353745499334764,0.3302498288685456,0.3319761595921591,0.32650457514682785,0.3203800481860526,0.3254253429477103,0.3208199678338133,0.3385152450064197,0.3231419927906245,0.31596728949807584,0.31915468256920576,0.32486381218768656,0.32424835045821965,0.32558675529435277,0.3243735901196487,0.34946377444430254
